RT_Demand,GW,Date,Hr_End,time
"9,014.17",9.01417,May-21,03,5/11/21 3:00
"8,995.24",8.995244,May-21,04,5/11/21 4:00
"9,246.57",9.246569,May-21,05,5/11/21 5:00
"9,984.04",9.984042,May-21,06,5/11/21 6:00
"11,100.19",11.100186,May-21,07,5/11/21 7:00
"11,823.40",11.823397,May-21,08,5/11/21 8:00
"11,750.46",11.750459,May-21,09,5/11/21 9:00
"11,433.88",11.43388,May-21,10,5/11/21 10:00
"11,251.98",11.25198,May-21,11,5/11/21 11:00
"11,224.12",11.224122,May-21,12,5/11/21 12:00
"11,203.83",11.203832,May-21,13,5/11/21 13:00
"11,231.34",11.231337,May-21,14,5/11/21 14:00
"11,306.28",11.306283,May-21,15,5/11/21 15:00
"11,456.00",11.455998,May-21,16,5/11/21 16:00
"11,749.86",11.749859,May-21,17,5/11/21 17:00
"12,278.09",12.278092,May-21,18,5/11/21 18:00
"12,605.95",12.605954,May-21,19,5/11/21 19:00
"12,750.00",12.749995,May-21,20,5/11/21 20:00
"12,817.65",12.81765,May-21,21,5/11/21 21:00
"12,111.08",12.111079,May-21,22,5/11/21 22:00
"11,081.10",11.081095,May-21,23,5/11/21 23:00
"10,128.31",10.128312,May-21,24,5/11/21 0:00
"9,516.63",9.516628,May-21,01,5/12/21 1:00
"9,201.14",9.201137,May-21,02,5/12/21 2:00
"9,046.86",9.046864,May-21,03,5/12/21 3:00
"9,071.08",9.071079,May-21,04,5/12/21 4:00
"9,364.24",9.364237,May-21,05,5/12/21 5:00
"10,088.09",10.088089,May-21,06,5/12/21 6:00
"11,242.72",11.242718,May-21,07,5/12/21 7:00
"11,903.28",11.903276,May-21,08,5/12/21 8:00
"11,883.57",11.883574,May-21,09,5/12/21 9:00
"11,638.01",11.63801,May-21,10,5/12/21 10:00
"11,390.40",11.390402,May-21,11,5/12/21 11:00
"11,362.92",11.362919,May-21,12,5/12/21 12:00
"11,432.87",11.432874,May-21,13,5/12/21 13:00
"11,660.06",11.660063,May-21,14,5/12/21 14:00
"11,614.74",11.614735,May-21,15,5/12/21 15:00
"11,653.32",11.65332,May-21,16,5/12/21 16:00
"11,981.34",11.981339,May-21,17,5/12/21 17:00
"12,434.58",12.434583,May-21,18,5/12/21 18:00
"12,664.16",12.664164,May-21,19,5/12/21 19:00
"12,753.64",12.753643,May-21,20,5/12/21 20:00
"12,790.24",12.790241,May-21,21,5/12/21 21:00
"12,112.10",12.112096,May-21,22,5/12/21 22:00
"11,028.83",11.028825,May-21,23,5/12/21 23:00
"10,094.76",10.094764,May-21,24,5/12/21 0:00
"9,481.23",9.481229,May-21,01,5/13/21 1:00
"9,124.89",9.12489,May-21,02,5/13/21 2:00
"8,970.06",8.97006,May-21,03,5/13/21 3:00
"8,979.84",8.979839,May-21,04,5/13/21 4:00
"9,278.73",9.278725,May-21,05,5/13/21 5:00
"10,002.09",10.002085,May-21,06,5/13/21 6:00
"11,131.32",11.13132,May-21,07,5/13/21 7:00
"11,730.07",11.730074,May-21,08,5/13/21 8:00
"11,684.59",11.684593,May-21,09,5/13/21 9:00
"11,441.64",11.441636,May-21,10,5/13/21 10:00
"11,494.84",11.494836,May-21,11,5/13/21 11:00
"11,857.11",11.857105,May-21,12,5/13/21 12:00
"11,804.35",11.804345,May-21,13,5/13/21 13:00
"11,630.15",11.630146,May-21,14,5/13/21 14:00
"11,536.77",11.536772,May-21,15,5/13/21 15:00
"11,559.08",11.559083,May-21,16,5/13/21 16:00
"11,811.95",11.81195,May-21,17,5/13/21 17:00
"12,262.15",12.262153,May-21,18,5/13/21 18:00
"12,571.30",12.571302,May-21,19,5/13/21 19:00
"12,652.15",12.652153,May-21,20,5/13/21 20:00
"12,748.63",12.748625,May-21,21,5/13/21 21:00
"12,088.44",12.08844,May-21,22,5/13/21 22:00
"11,030.80",11.030803,May-21,23,5/13/21 23:00
"10,060.95",10.060947,May-21,24,5/13/21 0:00
"9,435.81",9.435809,May-21,01,5/14/21 1:00
"9,079.09",9.079087,May-21,02,5/14/21 2:00
"8,900.44",8.900437,May-21,03,5/14/21 3:00
"8,895.74",8.895735,May-21,04,5/14/21 4:00
"9,160.52",9.160523,May-21,05,5/14/21 5:00
"9,824.31",9.824309,May-21,06,5/14/21 6:00
"10,905.09",10.905094,May-21,07,5/14/21 7:00
"11,554.66",11.554663,May-21,08,5/14/21 8:00
"11,644.26",11.644258,May-21,09,5/14/21 9:00
"11,503.63",11.503632,May-21,10,5/14/21 10:00
"11,415.66",11.415655,May-21,11,5/14/21 11:00
"11,485.17",11.485165,May-21,12,5/14/21 12:00
"11,664.75",11.664747,May-21,13,5/14/21 13:00
"11,858.54",11.858535,May-21,14,5/14/21 14:00
"11,888.82",11.888819,May-21,15,5/14/21 15:00
"11,882.72",11.882723,May-21,16,5/14/21 16:00
"12,046.42",12.046417,May-21,17,5/14/21 17:00
"12,384.24",12.384237,May-21,18,5/14/21 18:00
"12,468.61",12.468614,May-21,19,5/14/21 19:00
"12,443.42",12.443424,May-21,20,5/14/21 20:00
"12,500.83",12.500825,May-21,21,5/14/21 21:00
"11,930.03",11.930031,May-21,22,5/14/21 22:00
"11,002.93",11.002929,May-21,23,5/14/21 23:00
"10,091.22",10.091223,May-21,24,5/14/21 0:00
"9,428.59",9.428587,May-21,01,5/15/21 1:00
"8,983.56",8.983556,May-21,02,5/15/21 2:00
"8,753.76",8.753762,May-21,03,5/15/21 3:00
"8,655.63",8.655627,May-21,04,5/15/21 4:00
"8,724.64",8.724636,May-21,05,5/15/21 5:00
"8,934.91",8.934913,May-21,06,5/15/21 6:00
"9,355.49",9.355492,May-21,07,5/15/21 7:00
"9,803.15",9.803146,May-21,08,5/15/21 8:00
"10,179.94",10.179944,May-21,09,5/15/21 9:00
"10,311.48",10.311476,May-21,10,5/15/21 10:00
"10,271.68",10.271676,May-21,11,5/15/21 11:00
